Trip ID,Traveller Name,Departure Date,Return Date,Departure City,Arrival City,Activities
8286,Dwayne Lin,19/02/2024,23/02/2024,Prague,Berlin,"Cultural Festivals, Dancing Classes, Hot Air Balloon Rides, Hiking Excursions, River Cruises"
8287,Tanya Moon,20/09/2024,26/09/2024,Brussels,Berlin,"Rock Climbing, Kayaking, Snorkeling Tours, Wine Tasting, Pub Crawls"
8288,Callum Ochoa,15/09/2024,22/09/2024,Madrid,Brussels,"Escape Rooms, Theme Parks, Food Tours, Group Cycling Tours, Snorkeling Tours"
8289,Neveah Padilla,01/06/2024,09/06/2024,Dublin,Zurich,"River Cruises, Theme Parks, Art Exhibitions, Rock Climbing, Cooking Classes"
8290,Layne Duncan,13/03/2024,25/03/2024,Dublin,Dublin,"Dancing Classes, Scavenger Hunts, Pub Crawls, Cooking Classes, Hot Air Balloon Rides"
8291,Kolten Cohen,27/01/2024,31/01/2024,Budapest,Dublin,"Art Exhibitions, Segway Tours, Kayaking, Food Tours, Hot Air Balloon Rides"
8292,Stephanie Salinas,10/07/2024,13/07/2024,Rome,Florence,"Beach Volleyball, Football Matches, Escape Rooms, Scavenger Hunts, Theme Parks"
8293,Anderson Berger,28/11/2024,09/12/2024,Milan,Milan,"Food Tours, Escape Rooms, Karaoke Nights, Kayaking, Football Matches"
8294,Landin Odonnell,04/12/2024,18/12/2024,Rome,Amsterdam,"Dancing Classes, Cultural Festivals, Pub Crawls, Rock Climbing, Snorkeling Tours"
8295,Kenneth Rush,26/02/2024,01/03/2024,Lisbon,Milan,"Food Tours, Cultural Festivals, Karaoke Nights, Hiking Excursions, Cooking Classes"
8296,Demetrius Shepard,27/01/2024,06/02/2024,Budapest,Barcelona,"Food Tours, Sightseeing Tours, Cooking Classes, Scavenger Hunts, Theme Parks"
8297,Carleigh Barnett,06/01/2024,17/01/2024,Prague,Budapest,"Snorkeling Tours, Theme Parks, Segway Tours, Scavenger Hunts, Sightseeing Tours"
8298,Sterling Li,11/04/2024,25/04/2024,Munich,Amsterdam,"Segway Tours, Hiking Excursions, Cultural Festivals, Rock Climbing, Scavenger Hunts"
8299,Todd Eaton,13/02/2024,24/02/2024,Madrid,Zurich,"Karaoke Nights, Dancing Classes, Wine Tasting, Food Tours, Group Cycling Tours"
8300,Zane Moore,17/06/2024,26/06/2024,Florence,Vienna,"Theme Parks, River Cruises, Hiking Excursions, Beach Volleyball, Wine Tasting"
8301,Ruth Morrow,22/01/2024,30/01/2024,London,Amsterdam,"Kayaking, Segway Tours, Scavenger Hunts, Pub Crawls, Wine Tasting"
8302,Haven Munoz,22/10/2024,05/11/2024,Florence,Brussels,"Segway Tours, Beach Volleyball, River Cruises, Cooking Classes, Rock Climbing"
8303,Dahlia Werner,07/12/2024,20/12/2024,Zurich,Berlin,"Theme Parks, Zip Line Adventures, Hot Air Balloon Rides, Beach Volleyball, Karaoke Nights"
8304,Micah Barr,27/07/2024,09/08/2024,Amsterdam,Milan,"Football Matches, Concerts, Kayaking, Food Tours, Art Exhibitions"
8305,Chace Frederick,16/11/2024,26/11/2024,Paris,Milan,"Segway Tours, Karaoke Nights, Wine Tasting, Cultural Festivals, Beach Volleyball"
8306,Christopher Ramirez,31/12/2024,03/01/2025,Dublin,Milan,"Wine Tasting, Hiking Excursions, Concerts, Dancing Classes, Theater Performances"
8307,Robert Salinas,29/10/2024,12/11/2024,Barcelona,Lisbon,"Snorkeling Tours, Segway Tours, Pub Crawls, Theater Performances, Dancing Classes"
8308,Carlo Dixon,15/01/2024,21/01/2024,Rome,Berlin,"Zip Line Adventures, Theme Parks, Escape Rooms, Hiking Excursions, Kayaking"
8309,Ezra Richard,02/09/2024,15/09/2024,Vienna,Florence,"Group Cycling Tours, Kayaking, Food Tours, Beach Volleyball, Scavenger Hunts"
8310,Emely Zavala,11/04/2024,17/04/2024,Berlin,Rome,"Sightseeing Tours, Segway Tours, Cultural Festivals, Group Cycling Tours, Wine Tasting"
8311,Cristal Keith,26/06/2024,03/07/2024,Madrid,Brussels,"Hot Air Balloon Rides, Zip Line Adventures, Concerts, Pub Crawls, Wine Tasting"
8312,Killian Ross,30/07/2024,05/08/2024,Budapest,Budapest,"Snorkeling Tours, Pub Crawls, Food Tours, Escape Rooms, Theme Parks"
8313,Giovanna Christensen,21/07/2024,02/08/2024,Munich,Barcelona,"Art Exhibitions, Cooking Classes, Beach Volleyball, Kayaking, Concerts"
8314,Jax Combs,09/04/2024,19/04/2024,Paris,Amsterdam,"Concerts, Rock Climbing, Cooking Classes, Escape Rooms, Hot Air Balloon Rides"
8315,Diya Burns,09/05/2024,17/05/2024,Barcelona,Dublin,"Concerts, Theater Performances, Segway Tours, Escape Rooms, Hiking Excursions"
8316,Jacqueline Campos,27/05/2024,31/05/2024,Rome,Milan,"Escape Rooms, Cooking Classes, Rock Climbing, Wine Tasting, Group Cycling Tours"
8317,Cierra Bauer,17/11/2024,01/12/2024,Budapest,Milan,"Snorkeling Tours, Kayaking, Hot Air Balloon Rides, Karaoke Nights, Football Matches"
8318,Ronald Ramsey,12/11/2024,24/11/2024,Paris,Florence,"Hiking Excursions, Kayaking, Group Cycling Tours, Cultural Festivals, Concerts"
8319,Jaliyah Reid,31/12/2024,10/01/2025,Rome,Dublin,"Hot Air Balloon Rides, Food Tours, Hiking Excursions, Karaoke Nights, Concerts"
8320,Valeria Hunter,27/12/2024,07/01/2025,Budapest,Amsterdam,"Hot Air Balloon Rides, Food Tours, Scavenger Hunts, Group Cycling Tours, Art Exhibitions"
8321,Meadow Pitts,31/03/2024,12/04/2024,London,Berlin,"Sightseeing Tours, Group Cycling Tours, Rock Climbing, Scavenger Hunts, Concerts"
8322,Myles Middleton,13/12/2024,27/12/2024,Brussels,Munich,"Cooking Classes, Zip Line Adventures, Karaoke Nights, Group Cycling Tours, Segway Tours"
8323,Dante Schultz,26/06/2024,04/07/2024,Lisbon,Paris,"Group Cycling Tours, Food Tours, Sightseeing Tours, Pub Crawls, Wine Tasting"
8324,Nasir Kirby,02/10/2024,08/10/2024,Munich,Rome,"Sightseeing Tours, River Cruises, Zip Line Adventures, Theater Performances, Dancing Classes"
8325,Olivia Rose,16/08/2024,24/08/2024,Madrid,Milan,"Theater Performances, Scavenger Hunts, Hiking Excursions, Wine Tasting, Sightseeing Tours"
8326,Melany Mendoza,20/05/2024,25/05/2024,Budapest,Lisbon,"Zip Line Adventures, Rock Climbing, River Cruises, Hot Air Balloon Rides, Concerts"
8327,Leandro Pruitt,22/04/2024,01/05/2024,Paris,Paris,"Theater Performances, Football Matches, Kayaking, Beach Volleyball, Rock Climbing"
8328,Deon Hardy,20/06/2024,24/06/2024,Paris,Zurich,"Hot Air Balloon Rides, Theater Performances, River Cruises, Food Tours, Dancing Classes"
8329,Sergio Chaney,17/11/2024,21/11/2024,Prague,Florence,"Segway Tours, Snorkeling Tours, Cooking Classes, Cultural Festivals, Concerts"
8330,Giana Frey,26/07/2024,09/08/2024,Munich,Munich,"Dancing Classes, Karaoke Nights, Concerts, Rock Climbing, Wine Tasting"
8331,Kassidy Callahan,03/08/2024,09/08/2024,Zurich,Barcelona,"Dancing Classes, Snorkeling Tours, Segway Tours, Wine Tasting, Art Exhibitions"
8332,Braelyn Golden,07/12/2024,12/12/2024,Vienna,Berlin,"River Cruises, Karaoke Nights, Cultural Festivals, Segway Tours, Kayaking"
8333,Nelson Nguyen,03/09/2024,09/09/2024,Berlin,London,"Pub Crawls, Cooking Classes, Concerts, Wine Tasting, Karaoke Nights"
8334,Janet Merritt,17/03/2024,26/03/2024,Dublin,Barcelona,"Art Exhibitions, Hiking Excursions, Football Matches, Pub Crawls, Concerts"
8335,Jamiya Holmes,04/11/2024,12/11/2024,Zurich,Amsterdam,"Escape Rooms, Art Exhibitions, Hiking Excursions, Scavenger Hunts, Kayaking"
8336,Regan Lang,05/05/2024,09/05/2024,Madrid,Milan,"Food Tours, Theme Parks, Dancing Classes, River Cruises, Hiking Excursions"
8337,Ali Alexander,17/07/2024,28/07/2024,Berlin,Florence,"Football Matches, Pub Crawls, Snorkeling Tours, Cooking Classes, Kayaking"
8338,Gaige Park,16/04/2024,26/04/2024,Brussels,Milan,"Cultural Festivals, Cooking Classes, Group Cycling Tours, Theme Parks, Escape Rooms"
8339,Aubrey Bates,31/10/2024,08/11/2024,Budapest,Barcelona,"Hiking Excursions, Beach Volleyball, Sightseeing Tours, Scavenger Hunts, Pub Crawls"
8340,Kane Coffey,02/02/2024,06/02/2024,Zurich,Berlin,"Pub Crawls, Group Cycling Tours, Cultural Festivals, Karaoke Nights, Beach Volleyball"
8341,Titus Dawson,05/10/2024,19/10/2024,Munich,Amsterdam,"Food Tours, Cultural Festivals, Sightseeing Tours, Snorkeling Tours, Hot Air Balloon Rides"
8342,Alec Lane,13/01/2024,23/01/2024,Milan,Florence,"Beach Volleyball, Hiking Excursions, Concerts, Wine Tasting, Sightseeing Tours"
8343,Kyler Shannon,17/09/2024,30/09/2024,Brussels,Milan,"Escape Rooms, Cooking Classes, Theme Parks, Hiking Excursions, Snorkeling Tours"
8344,Mckayla Holden,19/01/2024,23/01/2024,Amsterdam,Rome,"Hiking Excursions, Sightseeing Tours, Wine Tasting, Food Tours, Concerts"
8345,Rohan Zhang,06/06/2024,10/06/2024,Vienna,Brussels,"Football Matches, River Cruises, Zip Line Adventures, Concerts, Escape Rooms"
8346,Raul Hester,09/08/2024,13/08/2024,Lisbon,Lisbon,"Art Exhibitions, River Cruises, Food Tours, Hot Air Balloon Rides, Zip Line Adventures"
8347,Salvatore Simpson,10/12/2024,14/12/2024,Paris,Munich,"Pub Crawls, Snorkeling Tours, Theater Performances, Dancing Classes, River Cruises"
8348,Aubrey Bartlett,29/06/2024,12/07/2024,Zurich,Madrid,"River Cruises, Scavenger Hunts, Karaoke Nights, Cultural Festivals, Theater Performances"
8349,Sanai Mcpherson,02/03/2024,09/03/2024,London,Amsterdam,"Karaoke Nights, Food Tours, Football Matches, Wine Tasting, Cultural Festivals"
8350,Charlee Webb,08/09/2024,18/09/2024,Berlin,Brussels,"Karaoke Nights, Escape Rooms, Theater Performances, Beach Volleyball, Food Tours"
8351,Shania Maxwell,17/03/2024,25/03/2024,Budapest,London,"Theme Parks, Scavenger Hunts, Group Cycling Tours, Dancing Classes, Pub Crawls"
8352,Annabel Sandoval,01/06/2024,07/06/2024,Prague,Vienna,"River Cruises, Wine Tasting, Cultural Festivals, Karaoke Nights, Scavenger Hunts"
8353,Julia Tyler,24/08/2024,02/09/2024,Budapest,Barcelona,"River Cruises, Escape Rooms, Cultural Festivals, Sightseeing Tours, Hot Air Balloon Rides"
8354,Broderick Medina,13/07/2024,24/07/2024,Prague,Zurich,"Snorkeling Tours, Food Tours, Dancing Classes, Segway Tours, Zip Line Adventures"
8355,Ishaan Bowman,16/11/2024,19/11/2024,Rome,Amsterdam,"Scavenger Hunts, Cooking Classes, Wine Tasting, Zip Line Adventures, Escape Rooms"
8356,Jamie Hickman,23/11/2024,29/11/2024,Vienna,Munich,"Theme Parks, Segway Tours, Football Matches, Rock Climbing, Zip Line Adventures"
8357,Cassie Payne,03/03/2024,07/03/2024,Paris,Amsterdam,"Rock Climbing, Dancing Classes, Art Exhibitions, Hiking Excursions, Escape Rooms"
8358,Cierra Franklin,08/01/2024,13/01/2024,Prague,Barcelona,"Scavenger Hunts, Kayaking, Concerts, Cooking Classes, Sightseeing Tours"
8359,Aidyn Noble,10/05/2024,17/05/2024,Paris,Milan,"Beach Volleyball, Hiking Excursions, Segway Tours, Theme Parks, Escape Rooms"
8360,Allison Young,24/03/2024,07/04/2024,Vienna,Milan,"River Cruises, Segway Tours, Scavenger Hunts, Escape Rooms, Zip Line Adventures"
8361,Zaria Bray,09/07/2024,14/07/2024,Madrid,Dublin,"Art Exhibitions, Hiking Excursions, Cooking Classes, Snorkeling Tours, Pub Crawls"
8362,April Myers,06/06/2024,16/06/2024,London,Rome,"Cooking Classes, Hiking Excursions, Cultural Festivals, Football Matches, Food Tours"
8363,Jamir Larson,28/02/2024,10/03/2024,Zurich,Zurich,"Scavenger Hunts, Concerts, Karaoke Nights, Food Tours, Kayaking"
8364,Autumn Weber,21/12/2024,29/12/2024,Amsterdam,Florence,"Cooking Classes, Football Matches, Theme Parks, Pub Crawls, Food Tours"
8365,Shelby Holder,08/03/2024,13/03/2024,Lisbon,Berlin,"Snorkeling Tours, Cooking Classes, Hiking Excursions, Escape Rooms, Group Cycling Tours"
8366,Damaris Hodge,05/12/2024,08/12/2024,Barcelona,Amsterdam,"River Cruises, Theme Parks, Zip Line Adventures, Sightseeing Tours, Scavenger Hunts"
8367,Sincere Kent,30/03/2024,03/04/2024,London,Lisbon,"Pub Crawls, Sightseeing Tours, Hot Air Balloon Rides, Karaoke Nights, Art Exhibitions"
8368,Davian Hancock,12/10/2024,23/10/2024,Lisbon,Lisbon,"Hiking Excursions, Theme Parks, Kayaking, Zip Line Adventures, Football Matches"
8369,Daniela Hendricks,19/04/2024,22/04/2024,Rome,Madrid,"Scavenger Hunts, Theater Performances, Beach Volleyball, Football Matches, Cooking Classes"
8370,Davion Simon,18/08/2024,26/08/2024,Munich,Brussels,"Rock Climbing, Food Tours, Hot Air Balloon Rides, Escape Rooms, Segway Tours"
8371,Cindy Atkinson,09/10/2024,13/10/2024,Prague,Zurich,"Scavenger Hunts, Sightseeing Tours, Theater Performances, River Cruises, Zip Line Adventures"
8372,Patrick Holder,01/10/2024,15/10/2024,Milan,Paris,"Segway Tours, Hiking Excursions, Hot Air Balloon Rides, Karaoke Nights, River Cruises"
8373,Anastasia Yoder,14/07/2024,22/07/2024,Madrid,Munich,"River Cruises, Food Tours, Pub Crawls, Cooking Classes, Wine Tasting"
8374,Carla Vasquez,23/12/2024,26/12/2024,Florence,Brussels,"Hiking Excursions, Snorkeling Tours, Sightseeing Tours, Beach Volleyball, Wine Tasting"
8375,Reid Fernandez,12/04/2024,18/04/2024,Madrid,Brussels,"Cultural Festivals, Concerts, Dancing Classes, Food Tours, Art Exhibitions"
8376,Reynaldo Mcdaniel,11/06/2024,20/06/2024,Rome,Milan,"Concerts, Group Cycling Tours, River Cruises, Food Tours, Scavenger Hunts"
8377,Bennett Massey,06/05/2024,16/05/2024,Milan,Budapest,"Football Matches, Rock Climbing, Pub Crawls, Concerts, Art Exhibitions"
8378,Felix Faulkner,17/06/2024,30/06/2024,Zurich,Madrid,"Dancing Classes, Hiking Excursions, Football Matches, Zip Line Adventures, Wine Tasting"
8379,Enzo Cunningham,28/10/2024,11/11/2024,Florence,Rome,"Beach Volleyball, Dancing Classes, River Cruises, Food Tours, Football Matches"
8380,Seth Wise,01/02/2024,07/02/2024,Madrid,Brussels,"Football Matches, Theme Parks, Hiking Excursions, Cooking Classes, Zip Line Adventures"
8381,Adonis Hanson,04/03/2024,14/03/2024,Rome,Paris,"Dancing Classes, Beach Volleyball, River Cruises, Karaoke Nights, Pub Crawls"
8382,Jewel Harding,16/04/2024,23/04/2024,Vienna,Munich,"Wine Tasting, Escape Rooms, Snorkeling Tours, Hot Air Balloon Rides, Kayaking"
8383,Siena Harrison,21/08/2024,29/08/2024,Madrid,Amsterdam,"Sightseeing Tours, Scavenger Hunts, Cultural Festivals, Rock Climbing, Food Tours"
8384,Sandra Santiago,27/05/2024,08/06/2024,Dublin,Milan,"Theme Parks, Hot Air Balloon Rides, Pub Crawls, Zip Line Adventures, Escape Rooms"
8385,Mina Wall,22/03/2024,29/03/2024,Prague,Zurich,"Escape Rooms, Group Cycling Tours, Segway Tours, Wine Tasting, Cultural Festivals"
8386,Mya Stevenson,12/06/2024,20/06/2024,Brussels,Florence,"Concerts, Group Cycling Tours, Wine Tasting, Beach Volleyball, Karaoke Nights"
8387,Daphne Edwards,03/06/2024,14/06/2024,Zurich,Brussels,"Football Matches, Escape Rooms, Pub Crawls, Concerts, Snorkeling Tours"
8388,Bryce Cooley,21/07/2024,24/07/2024,Zurich,Barcelona,"Segway Tours, Wine Tasting, Concerts, Cooking Classes, Theme Parks"
8389,Estrella White,22/10/2024,02/11/2024,Amsterdam,Zurich,"Hot Air Balloon Rides, Scavenger Hunts, Dancing Classes, Group Cycling Tours, Beach Volleyball"
8390,Noemi Nelson,29/07/2024,02/08/2024,London,Paris,"Zip Line Adventures, Scavenger Hunts, Cultural Festivals, Dancing Classes, River Cruises"
8391,Asher York,23/06/2024,30/06/2024,Paris,Munich,"Art Exhibitions, Cooking Classes, Pub Crawls, River Cruises, Concerts"
8392,Sienna Serrano,29/01/2024,03/02/2024,Brussels,Paris,"Pub Crawls, Snorkeling Tours, Zip Line Adventures, Concerts, Theme Parks"
8393,Caitlyn Hudson,23/04/2024,06/05/2024,Berlin,Barcelona,"Rock Climbing, Zip Line Adventures, Wine Tasting, Football Matches, Escape Rooms"
8394,Carolina Maynard,23/09/2024,05/10/2024,Florence,Budapest,"River Cruises, Pub Crawls, Concerts, Zip Line Adventures, Cooking Classes"
8395,Nathaniel Henson,15/06/2024,23/06/2024,Paris,London,"Group Cycling Tours, Sightseeing Tours, Pub Crawls, Kayaking, Karaoke Nights"
8396,Nola Oliver,01/05/2024,06/05/2024,Lisbon,Vienna,"Art Exhibitions, Pub Crawls, River Cruises, Group Cycling Tours, Beach Volleyball"
8397,Clinton Moore,16/03/2024,26/03/2024,Brussels,Munich,"Art Exhibitions, Karaoke Nights, Hiking Excursions, Cultural Festivals, Concerts"
8398,Ramon Anderson,20/06/2024,27/06/2024,Florence,Paris,"Sightseeing Tours, Theme Parks, Concerts, Art Exhibitions, Beach Volleyball"
8399,Andy Daniel,06/10/2024,10/10/2024,Prague,Zurich,"Beach Volleyball, Dancing Classes, Cooking Classes, Sightseeing Tours, Scavenger Hunts"
8400,Charles Bryan,15/12/2024,25/12/2024,London,Vienna,"Cooking Classes, Dancing Classes, Hot Air Balloon Rides, River Cruises, Escape Rooms"
8401,Irene Hardy,19/10/2024,29/10/2024,Berlin,Vienna,"Rock Climbing, Segway Tours, Karaoke Nights, Hot Air Balloon Rides, Cooking Classes"
8402,Jaidyn Carney,10/12/2024,22/12/2024,Brussels,Barcelona,"Art Exhibitions, River Cruises, Karaoke Nights, Group Cycling Tours, Zip Line Adventures"
8403,Colby Buck,16/03/2024,25/03/2024,Madrid,Amsterdam,"Karaoke Nights, Snorkeling Tours, Theater Performances, Escape Rooms, Rock Climbing"
8404,Sydnee Hobbs,16/12/2024,27/12/2024,Berlin,Prague,"Theme Parks, Kayaking, Segway Tours, Group Cycling Tours, Food Tours"
8405,Braylon Duffy,02/09/2024,13/09/2024,Vienna,Milan,"Segway Tours, Food Tours, Rock Climbing, Group Cycling Tours, Cultural Festivals"
8406,Evelyn Jones,18/08/2024,31/08/2024,Milan,Budapest,"Hiking Excursions, Zip Line Adventures, Cooking Classes, Beach Volleyball, Dancing Classes"
8407,Sanaa Werner,30/09/2024,12/10/2024,Brussels,Zurich,"Theater Performances, Concerts, Hot Air Balloon Rides, Kayaking, Segway Tours"
8408,Owen Soto,07/10/2024,15/10/2024,Madrid,Amsterdam,"Group Cycling Tours, Snorkeling Tours, Cultural Festivals, Beach Volleyball, Concerts"
8409,Kianna Whitaker,20/03/2024,02/04/2024,Rome,Florence,"Concerts, Kayaking, River Cruises, Theme Parks, Hot Air Balloon Rides"
8410,Hugo Galvan,27/02/2024,12/03/2024,Madrid,Vienna,"Escape Rooms, Karaoke Nights, Hiking Excursions, Theme Parks, River Cruises"
8411,Chasity Skinner,05/01/2024,16/01/2024,Paris,Vienna,"Hot Air Balloon Rides, Concerts, Escape Rooms, Cultural Festivals, Rock Climbing"
8412,Kiersten Swanson,04/01/2024,11/01/2024,Florence,Dublin,"Hot Air Balloon Rides, Group Cycling Tours, Hiking Excursions, River Cruises, Karaoke Nights"
8413,Soren Aguirre,19/12/2024,23/12/2024,Paris,Zurich,"Beach Volleyball, Hot Air Balloon Rides, Pub Crawls, Concerts, Rock Climbing"
8414,Hector Peters,11/03/2024,23/03/2024,Florence,Madrid,"Escape Rooms, Beach Volleyball, Theme Parks, Pub Crawls, Sightseeing Tours"
8415,Savannah Li,22/05/2024,29/05/2024,Zurich,Budapest,"Art Exhibitions, Theater Performances, Cooking Classes, Hot Air Balloon Rides, Group Cycling Tours"
8416,Cannon Velasquez,14/04/2024,23/04/2024,Barcelona,Madrid,"Segway Tours, Pub Crawls, Scavenger Hunts, Hot Air Balloon Rides, Concerts"
8417,Khalil Smith,15/11/2024,23/11/2024,Rome,London,"Cooking Classes, Hot Air Balloon Rides, River Cruises, Hiking Excursions, Group Cycling Tours"
8418,Ismael Stuart,14/08/2024,27/08/2024,Berlin,Vienna,"Kayaking, Hot Air Balloon Rides, River Cruises, Hiking Excursions, Group Cycling Tours"
8419,Tyrell Huffman,24/05/2024,29/05/2024,Rome,Barcelona,"Sightseeing Tours, Hot Air Balloon Rides, Escape Rooms, Segway Tours, Scavenger Hunts"
8420,Chaya Bryan,07/02/2024,15/02/2024,Florence,Paris,"Dancing Classes, Art Exhibitions, Group Cycling Tours, Karaoke Nights, River Cruises"
8421,Gillian Petersen,28/02/2024,04/03/2024,Lisbon,Budapest,"Theme Parks, Group Cycling Tours, Zip Line Adventures, Theater Performances, Concerts"
8422,Adam Thompson,20/07/2024,02/08/2024,Amsterdam,Brussels,"Football Matches, Theme Parks, Scavenger Hunts, Karaoke Nights, Group Cycling Tours"
8423,Quinn Dunlap,13/05/2024,27/05/2024,Dublin,Milan,"Food Tours, Dancing Classes, Kayaking, Snorkeling Tours, Rock Climbing"
8424,Dallas Doyle,03/03/2024,15/03/2024,Dublin,Munich,"Pub Crawls, Beach Volleyball, Hiking Excursions, Food Tours, Dancing Classes"
8425,Kyan Dennis,19/10/2024,22/10/2024,Brussels,Berlin,"Beach Volleyball, Group Cycling Tours, Football Matches, Hiking Excursions, Zip Line Adventures"
8426,Jacqueline Alvarez,27/04/2024,02/05/2024,Rome,Munich,"Rock Climbing, Concerts, Karaoke Nights, River Cruises, Art Exhibitions"
8427,Celeste Hamilton,03/05/2024,14/05/2024,Milan,Budapest,"Scavenger Hunts, Dancing Classes, Escape Rooms, Hiking Excursions, Beach Volleyball"
8428,Micah Preston,15/10/2024,23/10/2024,Prague,Dublin,"Rock Climbing, Cultural Festivals, Sightseeing Tours, Theme Parks, Beach Volleyball"
8429,Vincent Obrien,06/03/2024,09/03/2024,Amsterdam,Amsterdam,"Theater Performances, Group Cycling Tours, Cooking Classes, Wine Tasting, Snorkeling Tours"
8430,Avery Hodge,29/07/2024,09/08/2024,Milan,London,"Football Matches, Snorkeling Tours, Cooking Classes, Concerts, Scavenger Hunts"
8431,Margaret Swanson,23/05/2024,04/06/2024,Munich,Vienna,"Karaoke Nights, Food Tours, Wine Tasting, Escape Rooms, Concerts"
8432,Baron Hoffman,09/08/2024,18/08/2024,Brussels,Budapest,"Hiking Excursions, Wine Tasting, Segway Tours, Theater Performances, Cultural Festivals"
8433,Maci Bates,23/02/2024,27/02/2024,Barcelona,London,"Group Cycling Tours, Cooking Classes, Rock Climbing, Football Matches, Pub Crawls"
